Account,Total Pdex rewards,Initial Claimable rewards,Factor,DOT Contributed
5EnrSBTL2G1KrTFjjNvmZAnsjuXn3cS6x9utVMJgGf28q4dQ,20.54816,5.13704,0.000003185168,10
5GWLViUBfcDfF2AAjt7nnKBLyzQvU4vCnBTQqyghjndbMS4q,216.5776064,54.1444016,0.000033571677,105.4
5CFi3oQWvMMj6jG7QL2TZCeoaXCZZS7PhTHDzMhrYGcxToia,131.508224,32.877056,0.000020385079,64
5HgDPfykjg6xPZVJ8DNxtLxsNxPxrapP1ArqgWvpRZzX9xcK,10.27408,2.56852,0.000001592584,5
5GHfRk33BomRShBLzPEBEHtwrCNXgK31i5pqhxfeWw3uW7wz,534.25216,133.56304,0.000082814384,260
5E9ZEZjX19o4qu8RCnjxVNirikRUshYJc2z2fWBjiQsKosTv,30.82224,7.70556,0.000004777752,15
5GNX548WYjJYVQrVhAkWT4mbokKMQJ63exAuTTe31WREFABy,102.7408,25.6852,0.000015925843,50
5FEyWVf9zgWCBkKqGVsUPwSPKCCFZp5H5tk4bLtXuumkYofz,20.54816,5.13704,0.000003185168,10
5E4AfrSn6DyGpxqRUJrB8WN4xSXqki4ufF6eyGj5dJMUqyYq,10.27408,2.56852,0.000001592584,5
5CK4ki2gKkDdhzdajAKPZQQiwhLY4xF8xxoW7R2bPAVLAJfu,215.75568,53.93892,0.00003344427,105
5G74p6XWet7sGvgk7TP61TWPFi484j4CT5YtwZdEhTGVWPQE,146.5083808,36.6270952,0.000022710252,71.3
5FFTfY3zRmL6YvbTDYp1TCdoDtmTnXKRAiTaFDdHfXCbr9qk,82.19264,20.54816,0.000012740674,40
5CPtti34Khwamx8NZWsjDBioqWG61F3B6W6JAKELsxBgUioa,205.4816,51.3704,0.000031851686,100
5CLXYgmdBqcifm7qUyfe8E72owzpUnJgmxAoKLkzU9ck7Z5w,271.235712,67.808928,0.000042044226,132
5DZpTybDZBmPkntjt8YmLWXRED3rBierfFpVNr6YFHSyBnHT,12.328896,3.082224,0.000001911101,6
5GpnigNBjpVPMfYbMQ1UHcMrTzRJgDGin2ragaj2ej8yKvvR,821.9264,205.4816,0.000127406746,400
5F4EgMQF28GLD9K25kfcnpf8qDp3HKzZKnBJkR5bsaZtGhta,10.27408,2.56852,0.000001592584,5
5EUkJcx9wP3UonL6dX4KvaTZUsFYztzgwT2i3dkEu2EUMEM2,205.4816,51.3704,0.000031851686,100
5HDwFPR6wzUSD39fVy8iuudFvggje15HBsTi53ms36PDTzrr,10.27408,2.56852,0.000001592584,5
5CGQ7BPJZZKNirQgVhzbX9wdkgbnUHtJ5V7FkMXdZeVbXyr9,10.27408,2.56852,0.000001592584,5
5G1TqXFgNiZQVFusdtYUFshxV3pgfCAxrbe42DmgjnfRGQgX,51.3704,12.8426,0.000007962921,25
5HdQhUPxG6975KLnUY8arKatkq8fYdA3qb2rq3vQAmaQh2HK,41.09632,10.27408,0.000006370337,20
5HE5VbkzeYkBe9P7qgzB6WKBBZYqDRp77KpjA7HFFcBiCnbv,10.27408,2.56852,0.000001592584,5
5EcTdy9Dyyv7ambonSoBe1G9VkGxMKAHNxX6ECHXNjsCmydd,20.54816,5.13704,0.000003185168,10
5EqpbQsj26yB9o7sw1Yitppy18FGSCpZm6UqUWf5sufBGMpD,30.82224,7.70556,0.000004777752,15
5E7CVmYiKAwN7QewQZfpQ84rUSrLjeEFEjc7LXJKg58PEVLb,208.563824,52.140956,0.000032329461,101.5
5H6Ujec7fMDLq3V9qoEGqD3a98v1LHZu1KVWM1jvxxBQd91M,28.767424,7.191856,0.000004459236,14
5EUJgoPn97KuQUehMbCD6JB2BWAMKwB87NuxQTvjAhtj2ePz,20.54816,5.13704,0.000003185168,10
5HgMdsj4EL4NG7otoVtR2zqJVTWAyVfPvBKkZDmKAWdBrjAp,20.54816,5.13704,0.000003185168,10
5EhkoMwxbG7D81LAtsw1awCcmcjvpeBAnKEybjYNag78Ea9d,20.54816,5.13704,0.000003185168,10
5ECmSQn3M9iUwUgCER3CiCxXsG92uSnaF3QBoHy7Aw17sMFV,250.687552,62.671888,0.000038859057,122
5DZugWxDmr7GsQnTw9Y19qDj3tAtq8eNiaYLmGBCFYFjiPLw,168.494912,42.123728,0.000026118382,82
5GNYUK6kSQy3cBTAAV188sGn4AGaiwB5bFi7SMCLyPnq3cXS,20.54816,5.13704,0.000003185168,10
5DqoAbnzMHu8gaUMtA1Hu9gwk5yw812AfKQmhuUVepeJu1kG,41.09632,10.27408,0.000006370337,20
5FZ5ueeC5CDMsx9tzqFYBpyNv3kesgjfpi3feyd9TYTVg68R,41.09632,10.27408,0.000006370337,20
5HEQQ6e1jcRk6jDoaQ6GHKcpbx8Ue8yCmEQmABgwN8enBz4y,390.41504,97.60376,0.000060518204,190
5CctpVdZDPgnWttM8VQAwtdQJsqSxVQrWjzufL7FvYAAKkGW,411.916730378425,102.979182594606,0.000063851179,200.4640466
5HWgSmnMC5CYEZqrcM6GSzzXcmny8xtePkGi1HSakqyPnVjK,154.1112,38.5278,0.000023888764,75
5FBniEo39HtUW8mXoB7bFcHB4sQj2r4M8CZ9ucPQBWwJV5fn,30.82224,7.70556,0.000004777752,15
5DtjF5tDMtsZ6EK3PTRtZYo4M3dPfTXvn7QSeEwbTpjAyxku,51370.4,12842.6,0.007962921626,25000
5HNDczGhsxMNGCumAP9xgjGYZSTpNroQ3bgVNUcjzf3CLy2L,205.4816,51.3704,0.000031851686,100
5DRVq5pcUVcK8KBrKb8gfpfyK5VtgUWnSzLJBedHCi2ivqdQ,360.620208,90.155052,0.000055899709,175.5
5DZfibYoBmegtP8aoBDQ4UYwT181VKFMaL7Nusqqzm9iFE7Z,20.54816,5.13704,0.000003185168,10
5D7p5yjhvt4Yw5rY4gqUmDGKxfEfTxbjGMLyrAo2JxTWqGTQ,102.7408,25.6852,0.000015925843,50
5ERTPN9bR25JKimg89nwm1z8c1nPVW3R4ayG9FTXdXZfcLea,41.09632,10.27408,0.000006370337,20
5Hpj4pfDCMjzsAgsXR6E51Nfk9K9z2myfKvYYTLLg7Z3i2yM,205.4816,51.3704,0.000031851686,100
5Fc2fo6H7qJjzKRnWdokSd3osnfC7VXgR1Rscf3kjWJzrDRq,90.411904,22.602976,0.000014014742,44
5GKyaSmh4Npu7WPiDhtYctmvD6i3inCCBRhqMdVZQ99hB57Q,10.27408,2.56852,0.000001592584,5
5Ebs9dRoJcA9XdETzspgDWLy9o2Gs9L7B92rP2MHQ6U6GqYU,348.291312,87.072828,0.000053988608,169.5
5EvUW6uTTiMaRVbm127Savo93zVKinn91tz2aS5PZMmCQXTr,102.7408,25.6852,0.000015925843,50
5HBqXNTa39bKJcQnjRqY1VH8sB6xPeMhiFuNJQUjTXz7vrDQ,205.4816,51.3704,0.000031851686,100
5ETsjRfbxoEycAHYJ6eZadFMhE5R8QD6abV9VdEBzH95TqRq,180.823808,45.205952,0.000028029484,88
5GBCnSTjFq6Qrq2xkcTnWusaDyx6sZ3mkswFcnXGUncwDzAm,230.139392,57.534848,0.000035673888,112
5GYR5xxYMZ1xftYjnq7bZxkdufZvGqzoYeVCzUbQEqXtiP2r,297.94832,74.48708,0.000046184945,145
5HKVSfqT677uKWLvoLKb6XrGH6SGWNCQ9b7BA3WrVDk3ig2X,51.3704,12.8426,0.000007962921,25
5CVE7JpPutHjo3rNjDYpFN5MLme6fvKWDc6Kaspt22NitR44,20.54816,5.13704,0.000003185168,10
5GRMMuD6bHkDSnThsHZBD7TLpBxNeUvhqWHi5djXCwvbg6X5,102.7408,25.6852,0.000015925843,50
5Dz38n9mchHfaJDEnoUpdRuhYnUGYkyNrwEzuy8T1mxaLXt9,20.54816,5.13704,0.000003185168,10
5EnLN736iPkmbCYWWv3xbf5d4EppjhV5oDFFm9X4amW1B6SP,316.441664,79.110416,0.000049051597,154
5DoBVRdjKQerX7vJkz9a4TNj6N1fQKTzviARBdvrfefAUfVd,20.54816,5.13704,0.000003185168,10
5G9kKLYtZmku1eCu9ySecSnv2vvF55XswrCBYGhWfcCp1HGb,20.54816,5.13704,0.000003185168,10
5FvF6hXw2g4nsSfS9T8NXgpuTXDCcM55AkpZ9qoGw26iZ2n9,49.122830348664,12.280707587166,0.000007614526,23.9061942036
5GHm9WXPANQ54irZWEZPuZkEV2kAb37vZ66xEeqy62Vxzxam,1841.115136,460.278784,0.000285391111,896
5FLRBybVjj2AXDBXM6kkfENQMXLwdEhrLQ3FxbcSVFW5c67H,10.27408,2.56852,0.000001592584,5
5EUAppqckLpBpnSPzoYgwDrQUGS1zgpeYZGLB7RspJCGyPdt,51.3704,12.8426,0.000007962921,25
5EHZ1SAdMom2azVCPicwmLmU8sxopyVCran2iof1eNJQ43Ha,30.82224,7.70556,0.000004777752,15
5CkcZd1ceMuC8HuNo9C8C8G81N4Fb8P9NfcA3mWZqRQiWUuc,410.9632,102.7408,0.000063703373,200
5CosiZVZLhbrWDqAMkxk3dDyZA2BrAY5HUgZbawcospw4ce3,205.4816,51.3704,0.000031851686,100
5HdLC4AuE8NUAvzUrZciMWqEWy7FmG5GzbNifFqpv8NgrV5L,71.91856,17.97964,0.00001114809,35
5DwAUJXSUknqpDsSbrQJaFBQF1tmJCfVXVSET6Kb7tc5gycu,41.09632,10.27408,0.000006370337,20
5Eo1tdBV7kqtyW9Exz8nQbC4Bs2dCizjTbDg1hkTzTX1DE5u,54.7608464,13.6902116,0.000008488474,26.65
5F1DPwfVBj9zGFkafWNNPkdkiXPWJrdKeidHw19RZnQ7F5oX,41.09632,10.27408,0.000006370337,20
5EfNv6kQ2UqFLEkaueq3DDnvj4zePrA8s6WiRjV6ceeYoFbb,18.43169952,4.60792488,0.000002857096,8.97
5Cu3m5QtppsRXGTpXxwYpTCmdRCav7BPG4FzBnEpddPLTn3J,626.71888,156.67972,0.000097147643,305
5Cf2UqN4RSRYCFNYw3KRvJDPo8qstinP3uqHfyS6gt2d2Cnc,102.7408,25.6852,0.000015925843,50
5HGYoEFGMVfx8L1ijjsHGPaiMQhqYHgnfBXYU8yv3F4Lnrk2,10.27408,2.56852,0.000001592584,5
5FvfiXvcKUe5YvJJGTfDWVsEeoGfvNycVhJYoPCx6AKgK8RR,10.742578048,2.685644512,0.000001665206,5.228
5Gk6diLf1168oi9jBUJjEUXQhXpWEtbNsAdLb27atDiXiCVv,20.54816,5.13704,0.000003185168,10
5FBo1Uh8eBkMJCXCZx22QyZGyb2hyVYMaetfhBBd3qV6kTJD,231.1668,57.7917,0.000035833147,112.5
5GHYZpZGn8pFTdvyaMtBDRvsMEFecpxNY81cW9oMuZnx8qxi,10.27408,2.56852,0.000001592584,5
5Co9U31zDiEgfbRJAow9gFdqboma88rUTfdzeAtvT9UuDvh3,1027.408,256.852,0.000159258432,500
5F7bYK2DFpoYAPAvd5AWjWhDWXX4ZfAr5W4cePWVb6rWzT6D,308.2224,77.0556,0.000047777529,150
5CFwJyDRmMRq9vXVr75omWPAB3jfj86hZmPF7r7N76qmgwik,2054.816,513.704,0.000318516865,1000
5Fnb3cJnpq59UcaqK22QE1EsDzKFMu1JhhsfMUNmafGjLU9f,102.7408,25.6852,0.000015925843,50
5CQ5B1n3xFoMtfnMaFTY7fGe1fsGyTaWTr5cKjmtfr2qxPXo,16.438528,4.109632,0.000002548134,8
5CDq4K9zLCnV5FswARxMTN1UgXoZkv7yN3Hzxj71CTnZVQUM,20.54816,5.13704,0.000003185168,10
5GjJs2CiK3qfu2v78xbEcK43NN3gdhge9ZF2tVXAauD6SJiR,82.19264,20.54816,0.000012740674,40
5FNf2B9ChYYY5DMqaavJLoTRZqgWpP5jf3hsYgb4nmWhGPaY,71.91856,17.97964,0.00001114809,35
5FHcpTEusxC24b7w8phvdsEPxLavb9hM6JF4hfGG91C1FmSu,14.383712,3.595928,0.000002229618,7
5EhWR382XYHVspLqiPysKGRMtcYaexwjHczoFrwk3mTjsoh1,410.9632,102.7408,0.000063703373,200
5CyGEdvgbwc5MtY3dUZkAsgUSbbxgoS3bka9LQoNGRTzeTcm,20811.176448,5202.794112,0.003225938809,10128
5GhD4a4XvF1VQvv2tmuFjU26z5b6E76ZpuESykGheAmZRcYo,61.64448,15.41112,0.000009555505,30
5CoHRcFyX6cNkMCJmZ4U1bGfz7G9ENootVnXr7AGYZoW41RW,69.863744,17.465936,0.000010829573,34
5GbFjZD9sZVUHfx3TPF6J4718pfT5tSJCGACq2NqfE7555uW,10.27408,2.56852,0.000001592584,5
5FhmsW5Q8UeiEeXJtM4d17KA1nwKPNA5EJTQzZoVnvf3xbet,205.4816,51.3704,0.000031851686,100
5DUfu4cC9BHF89r6YAEBuDQMa5fqetaQ3x8N3K5aZNpBYb7C,240.413472,60.103368,0.000037266473,117
5FnpAtHS1Da6nQGN95rf3j5CszSFYVRBCKrDg7qZMRmjK4RZ,10.27408,2.56852,0.000001592584,5
5F4Nypcr6nygi3Ar1Lxqc2aDN3kyxwzWpFy1RcujgnYpkNYY,205.4816,51.3704,0.000031851686,100
5C5CpjAWxkboUJTLeZFDU4nAYZ7youkAt19nCSkZrxuKwd3E,691.445584,172.861396,0.000107180925,336.5
5Dq7tmLFEF2epwBvZWXwouaPpP8vP8CDSmvy3x1tkx55i8Li,30.82224,7.70556,0.000004777752,15
5CZmvLwhysCLnQwCtK2h7JNifbHqWRFjnTbTKjWcv9wqbfzV,25.630336390197,6.407584097549,0.000003972956,12.473299989
5FLFMFunPxF8uHNXw2YuDw5Y8nLFt9YBmtjYG1YvsXxY5Tfh,10.27408,2.56852,0.000001592584,5
5Ea6kEvj5xCx3wVVap9KqhRLqQzq6j8L31J2a7j6PrayVKtK,530.142528,132.535632,0.000082177351,258
5HDyuMnziicrcQXTxtapXtkgDVkz5FfJxQEqLEAx789wTqZw,10.27408,2.56852,0.000001592584,5
5ELAsyiWmnays1hhx9ztud4NYMyUDrQJUxftZbXEJf4r5sJ6,2054.816,513.704,0.000318516865,1000
5CPuUiXpsjDjgMvr9LCh5Cpu9yUpLJPxZw5xZWDt5yXeTe2b,20.54816,5.13704,0.000003185168,10
5GHraNsuWaoRfgwgy6fmvuXqzeqV38R1yEmxgBZcgbpuqW5m,20.54816,5.13704,0.000003185168,10
5Ejyy37j6gP6gwkmrFzMYvFB54sga3Tne1ZsFMKgGZssejKG,14.383712,3.595928,0.000002229618,7
5EFs6Wo1svemmyCvAmrgmC7FSy8LaLUCLPTtGaSWci1qKyj3,30.82224,7.70556,0.000004777752,15
5GZEujaW2CrAc1SFZiUAcfisz7oYXqsJGc9CtVYm8286oFz1,208.2325876608,52.0581469152,0.000032278116,101.3388
5DWgthyps5p7qG7XjEkSZKGTL5SxFxQZGiPjRb3khCX6bzSg,503.42992,125.85748,0.000078036631,245
5EUGRQ87DCGLDecnt4p5kAET9HorLbeB3As8tscEN1n48BjE,57.45265536,14.36316384,0.000008905731,27.96
5HGxJgjAVCVAhyUbdmoVLTkn8i9b9GGqZa4ZGKQUojYycheS,20.54816,5.13704,0.000003185168,10
5HYXtG5HHUMWBhect2GeEUCwoFM5zN3eQin8a7wZoxNqaraZ,20.54816,5.13704,0.000003185168,10
5CY1tQH7124U7n1U44La6WfJQLdSauMwfFhBxopHXiCMSPgW,205.4816,51.3704,0.000031851686,100
5Gb2dYB4i7NW8GAzMcFTKDj4xYLrRXbbHyCYtyyvXVePaRx5,20.54816,5.13704,0.000003185168,10
5CoNbaDbqz3SPUknjLdzQpH1dCXKPdZ6oU7JzqWYBoVwq5Cu,164.38528,41.09632,0.000025481349,80
5ETwvCa6RG98AvbEebWhuQmJhPTmh3is715qosD1vtMPqMzc,123.28896,30.82224,0.000019111011,60
5GQWDN9vvWdqF1fppoF9fpuwcZtEBzfQw4CMKztTxsYP2Hiy,67.808928,16.952232,0.000010511056,33
5FxhDcnJB8dr7nsNsiePJKcAz3Gw3iA3LwzZRNwzaqTjXhvt,309.6607712,77.4151928,0.000048000491,150.7
5DnqBQWo3xTrv9ZU7yED5daMiBWT29k5m4ahG4vbPW9bHz37,20.54816,5.13704,0.000003185168,10
5G1AnvahW8WV84dhvUTV6ptgohjfaKPwjftLgHmcJ1QEkhBK,513.704,128.426,0.000079629216,250
5GP4Wr2gqfftiuH9iFzsufNrYBo2se7H3hS5RTirTGKA7LJv,78.083008,19.520752,0.00001210364,38
5C61F5KHXMWRWvf4jycfShNpc6vg5fxQrp2yy9GFCj5grvQb,41.09632,10.27408,0.000006370337,20
5CaSUgb8oB7KpN4JKP5egyR5qKsKmkLggCrYKyBhnDpW6b7Z,61.64448,15.41112,0.000009555505,30
5C4ttb2yrghK86mXs9r3BYPcTdH5Xey6HhuLNJmPa9sU8VDF,90.411904,22.602976,0.000014014742,44
5HpJpgbWfu22ZoJB6ewrZJAirostsuWVqihyRxiUeAGnsJSo,410.9632,102.7408,0.000063703373,200
5HYQtSwdo6eVZG5SRpd7qE8CWWuF46BKPAGv1NKJUEC48HMp,20.54816,5.13704,0.000003185168,10
5G8ugoakLsNdbFcPc2xCEQoqTQDm9TFu5W35D8vMe4uniaHV,10.27408,2.56852,0.000001592584,5
5EASG7trvbFwoGn8QLYG4ar1XdhmRrH72LergPST7Fz1cw62,1232.8896,308.2224,0.000191110119,600
5DqzjSgwjENNYyPHwehfEr6qePF4bMr7YY5ydsKfVBWrhhek,20.54816,5.13704,0.000003185168,10
5HokfAD4MTJ1c6X93huPn2RxJ7XbfuTzGRERJ4GLg8fSbczR,10.27408,2.56852,0.000001592584,5
5FsJwoUwoZvFFFjUhtuAn1SZCTRArv8v2Ja1yrBjMPqjZLTX,67.808928,16.952232,0.000010511056,33
5EWjPBc2HQnb8KW8ujtZQ7L7RG5gHDVRdYgewQaxTT5e18C1,205.4816,51.3704,0.000031851686,100
5FnTwbvzYD95dEt1E9eg8qvcvceKaXqUmP7rtynWSemovd6j,36.986688,9.246672,0.000005733303,18
5HmBdkdFNyViaBtWanhHQJWGZz81h3QwkXTmAuhVn8z4J8uu,20.54816,5.13704,0.000003185168,10
5DJT9HYzHyHUwKJudMPohwyxAFRWdrA7ihQ9kpHw6GAkHvwp,10.27408,2.56852,0.000001592584,5
5HQJqfZ9n5BTUaBYWwWfx1LrBHeTxKfaygBrJUY7W6rrPA4x,20.54816,5.13704,0.000003185168,10
5FHjR9ubnbYuXrhPdFjkKrQDipVwL2ZPcA4VK9Du6N5rBn5j,339.04464,84.76116,0.000052555282,165
5DfiKGUEy6vXvGC5dhpTS7aWsky8T7YjUZW1Ju92tjVEDZdT,20.54816,5.13704,0.000003185168,10
5DAEe3eqMfDKk94zbhZFXBN2i1DrekVHNYeAXrYsDxS9yoDG,20.54816,5.13704,0.000003185168,10
5ECpGkCEVFWCCocPhATbzR3QmmbAX1Fwi5TwC24PdU2KPPSo,1027.408,256.852,0.000159258432,500
5DLCu5zRS35eTzbWtTT3ovwsqRjG8bxTwPxBWyg2U3RWmaEX,20.54816,5.13704,0.000003185168,10
5EHQ5fgactuw9FQt48gepRSvvL1J4YDt9AmhfUua7qbjQLL3,35.3428352,8.8357088,0.00000547849,17.2
5GL8eG4naLGmCbbJvaookSB8Y9sRBr8oAXv7jd4Yz7b4KA2H,16.438528,4.109632,0.000002548134,8
5H4FroA4NPgWktYjb72YjoCv8rzf2JWMKmNsDwRE9JqrGQk7,30.82224,7.70556,0.000004777752,15
5DD4TcnQRAPd7eKEkb4vyHEEK9ot7e5qJANiyJ6vR3e7dS3y,102.7408,25.6852,0.000015925843,50
5Ct3yqSMPs8t7p19AfagrAAk9LbmyCsRZGAPVgQd6nKKzzNP,10.27408,2.56852,0.000001592584,5
5FCXZ71pPsQ2w8mVJPxocn38MiXqevBKwxhAn5fbEqNG5LnM,49.315584,12.328896,0.000007644404,24
5H1TkjsHsBs4xchBEZtmtF8SwQHz7HfvmGi8szM6q7nATauW,20.54816,5.13704,0.000003185168,10
5HmgvcPvMyaChqs566RaM5bx7q5fgmiMLCyX1RGvgDKeaigE,51.3704,12.8426,0.000007962921,25
5Fk5N5e4A75pfpuw8SJZry4bhGmyHLjcYaZKmLPWvEz2Dc6W,102.7408,25.6852,0.000015925843,50
5EbfuLmTBNCBZkLc7uFAiLPtoxdUboR9jNseQ85dR9FMid9Z,20.54816,5.13704,0.000003185168,10
5Fc31HTBc7nAXfSuzcxZENQeKEopiypNwNWUuGigAUY9YFiM,10.27408,2.56852,0.000001592584,5
5D7y9RkPsPDLdEtKRL9U2WsYwpvvPSvfaurCx7rcaGqrCi7C,10.27408,2.56852,0.000001592584,5
5Ctdm7h7tGJEdj3ZQ53HGFmwdqZ5zLuZjpk8D8pBUhsY2xPB,19.29472224,4.82368056,0.000002990873,9.39
5ETpBKQHecQXjLwdXkTKRmFzU1t8bFTBDr93qQEianM8RWri,245.9614752,61.4903688,0.000038126468,119.7
5DUsX7EoEaFmAyYzr7vBotd2Fg3QVqkxcBYtFzyywGk6q5s8,10.27408,2.56852,0.000001592584,5
5FRRMPRvRyaLrsNr6KGLkuaadRWHLTnDahCeMMHrv6GfYPYY,10.27408,2.56852,0.000001592584,5
5GYkpXDEohBvBHmC7EWcaHKHCRAQ4QyPqzwmcr8orrmU6vMF,41.09632,10.27408,0.000006370337,20
5HnEfnedX6qiTGSANVkjsjrHT8PtzhcVfYFNWLw88h9RHo4D,102.7408,25.6852,0.000015925843,50
5GHjUwXZtn4DgWRUPqbiEp1AYV4dg9TLFP3ZyzwPjm9NosF9,49.5210656,12.3802664,0.000007676256,24.1
5D56s6mRW7ycoZcz4VyELf67CKKAtBQhdVtTuFJoFftoA61L,260.961632,65.240408,0.000040451641,127
5CGTZfeTC1yYtUhJ9SN5KZtzjWkr82JAp4mwbD2VYzvHoSBs,20.54816,5.13704,0.000003185168,10
5FYiP9N4ANZputeNKBhoL8GrE9h3nXTBnZ2ZFq4xnQjA5ntm,82.19264,20.54816,0.000012740674,40
5DkgUqLYvwzJ1eM4WD7HnZeFgDjpgscLsdJpN6W2D9nCq59X,205.4816,51.3704,0.000031851686,100
5FLDEe5LS184M3V8mm1Js5C8T35GVAwPHV9RHKzGPbfogdBD,10.27408,2.56852,0.000001592584,5
5FCFqBXD27h5DbU3KjWLXHLVqTMk7XufswhP29RpjoEjDyqe,20.54816,5.13704,0.000003185168,10
5F4M6iSz7Qcz284y2hQMpaJhRAkiWXwad9h4B9AmTSizCPTV,10.27408,2.56852,0.000001592584,5
5ChSPiwFLWQot8ioqziXuz7UAGHeCDonFoZV1qbZH8qadr75,10.27408,2.56852,0.000001592584,5
5Egpju18hTECcfUBRG4brnx7iGxY96BKPLLS4Z3hUq8xoXwf,43.151136,10.787784,0.000006688854,21
5CCx2fdp4Et5DLYuZ4vwtdnyj9Dw7VcnxmL94duk5d3FfpqT,5280.87712,1320.21928,0.000818588343,2570
5HU2hLaXnRQQg6CmTYoG9q9hx4DQtMnnzha4rgCC1fHuW2SQ,20.54816,5.13704,0.000003185168,10
5CAjhAhKgJa87BCPPvvF6oWQ3dNUXCdazjVrM1BNFi9pEeah,10.27408,2.56852,0.000001592584,5
5GuPeEKPx8XTsUVy7CaJvhq8b57A1iEAcDSwZd1dvwyLCXfK,725.350048,181.337512,0.000112436453,353
5DZYSLWMPFnUYfS9BvE1kpdPrTKgjDdP7Q32x6nms7WNukBZ,104.98054944,26.24513736,0.000016273026,51.09
5HSu8ktrTzfBdsqyFKE8omCZQHkmVxNwJCWf6JHCiFYqPTkU,207.536416,51.884104,0.000032170203,101
5FF69srkjAyarLUDaJ5vRbuKCkppZ9spbvbRSTSy4bHenoeP,102.7408,25.6852,0.000015925843,50
5GGyZQWKUAcMeZBQE2CsPJoheQjbfQpD2Vt1bXNnrZ9LFvBV,123.28896,30.82224,0.000019111011,60
5DAk8KBGEbDSHsjCKeWPr7ABNbPpmFdmDyd9FW2TCK8Bk4dU,20.54816,5.13704,0.000003185168,10
5HU2DGnuMmB5J7f1HzBASxJa3GUuV9n9kQpaJr8U4XRrxooh,387.29171968,96.82292992,0.000060034058,188.48
5Gx8LVwm4LUzJ2ftgzSsXQF2ePWZpsc8P1bwthUBJstzBv9u,76.028192,19.007048,0.000011785124,37
5CkWjh9tdPkJCFVmbSknjDk8MVuUinhu6fCnbu6DVxggLpbv,144.864528,36.216132,0.000022455438,70.5
5HYgwUYyossfGpis8jimd7MWkrp1XuRqyazyNpZ6RHxki5vF,41.09632,10.27408,0.000006370337,20
5EZXwyuxpE7X7RvttZ1d6xjyU7yMPm8F9AmmyPrsnrYHyTtp,102.7408,25.6852,0.000015925843,50
5D4xzwk4SXF4EC41KGxzwZqF8ycxWfQVqJMBcKYAsNfQNKDS,12.328896,3.082224,0.000001911101,6
5Cd92NZPHEfjtL4H3pE3JATJGUtH2S958cdouNiiVdZ4HtaY,55.480032,13.870008,0.000008599955,27
5HotPnJrq7s9r2FuSExkfdxnpV3WWnQRoeAohh2Wzmuu9aEL,51.3704,12.8426,0.000007962921,25
5CvgJax8kGzsLGF3zpRCTQU6m7MccERh7pkLyPGyeCjJsqkg,20.54816,5.13704,0.000003185168,10
5ExfaE34wwE9LqKV2udvfJFcmwDdYLFL3SustKAbY6NyQ2km,61.64448,15.41112,0.000009555505,30
5HmX4JvjL498rBtLoytCG5331SjDyentK69EAovkwV4WKXMC,205.4816,51.3704,0.000031851686,100
5CFaD4y2nRJMBHs4nzWXwZjpyxw1HxbbxnbQSd5oHhxtEv32,20.54816,5.13704,0.000003185168,10
5CXAwkKJfJCgax2bEhV9kzjbunEckDxjnKPMtZPNdh4NeiRQ,205.4816,51.3704,0.000031851686,100
5F1VbnVyRU4TDBXQC5KiexwKPtm4KCxkwYuGYLV16YSF2nX7,205.4816,51.3704,0.000031851686,100
5GTjCUV5rKaiMHWQPpSagSsWnQKLgSGQrChu8t1F9Ktn553A,10.27408,2.56852,0.000001592584,5
5FQtHZ8qnqbd6fChLamY5QDLVNzZ1BkLjWL2rDtZi5LwX3ib,3088.388448,772.097112,0.000478730848,1503
5EeNQgBSExyy4iCDTvjEPYnso2oi6w7A3aGRhNeyK1yenjxK,27.226312,6.806578,0.000004220348,13.25
5GNtYhBefurLFsE9HBJCYvf3XEYxrexsXwMjAZ3K52HgrF3Z,20.54816,5.13704,0.000003185168,10
5GbfdkYCinLxWWKzc7X4iGemLW5uxwjnmvJYyZNvtL8ZdQPG,41.09632,10.27408,0.000006370337,20
5CnvNGQRGE3T9rEcvfqL92t4PP6dnhthHATB7nPCs2cuQbGY,94.521536,23.630384,0.000014651775,46
5FbfjNGvTd2gqeN849dvYF3jf2T6DdoVpHoabfbqdZZ9nzaa,10.27408,2.56852,0.000001592584,5
5CqkLxv7bVtuAW2G5CgDDbeNhubjt4PkcJG51QJ9yeUPfi49,489.046208,122.261552,0.000075807013,238
5CezysL4KnaL4Vkc8wLNGE8j1N7nx9o3Eu7UcfW7rN4aMeCx,20.54816,5.13704,0.000003185168,10
5CXa5TprC9x47SLPonuB5NSAogCCzqRzvScT8FXzu56axjaZ,20.54816,5.13704,0.000003185168,10
5GunFPHdxsnQtTdoA6CymMEWMKMEGwe4JAHZpBXC86grJYQZ,43.151136,10.787784,0.000006688854,21
5EHcFnGcy3FCKZxX6eQUZ6GoGaLWi9csExuiytXrxqBEgPFm,102.7408,25.6852,0.000015925843,50
5GNzECbZ9kK8QTP4Zi3DbY4F3Q6dMUF8anxgpwbU3pb5tSrL,10.27408,2.56852,0.000001592584,5
5CDJJQ5VL2FTbB2oX9BqtVDaCQEJ43W4fXSweBwydoKDkCBu,158.220832,39.555208,0.000024525798,77
5EXAgnU1p97XT3rYSykD6JtSZsTHs9SnHPMjq3ePFy9LVppt,30.82224,7.70556,0.000004777752,15
5FWZCL8yNjb8aCKHMjWQyarsNa36XQVH2Gbi8ARvToqxtbhQ,2054.816,513.704,0.000318516865,1000
